experiencia,episodio,passos,recompensa_total,recompensa_descontada,sucesso
Labirinto_Treino,524,121,-88.00,-17.409215,1
Labirinto_Treino,525,38,47.00,-13.971192,1
Labirinto_Treino,526,422,-489.00,-15.350821,1
Labirinto_Treino,527,331,-422.00,-11.836724,1
Labirinto_Treino,528,101,-76.00,-15.017631,1
Labirinto_Treino,529,233,-236.00,-10.626380,1
Labirinto_Treino,530,140,-115.00,-18.667171,1
Labirinto_Treino,531,344,-427.00,-17.210046,1
Labirinto_Treino,532,500,-760.00,-19.474385,0
Labirinto_Treino,533,67,-2.00,-13.498106,1
Labirinto_Treino,534,1,100.00,100.000000,1
Labirinto_Treino,535,349,-524.00,-17.455602,1
Labirinto_Treino,536,1,100.00,100.000000,1
Labirinto_Treino,537,424,-531.00,-14.223466,1
Labirinto_Treino,538,436,-539.00,-16.464179,1
Labirinto_Treino,539,31,54.00,-13.010157,1
Labirinto_Treino,540,500,-776.00,-18.450556,0
Labirinto_Treino,541,138,-89.00,-15.628249,1
Labirinto_Treino,542,208,-203.00,-16.680405,1
Labirinto_Treino,543,500,-748.00,-20.684001,0
Labirinto_Treino,544,165,-116.00,-15.277552,1
Labirinto_Treino,545,65,4.00,-13.117485,1
Labirinto_Treino,546,500,-804.00,-23.338844,0
Labirinto_Treino,547,104,-47.00,-12.434242,1
Labirinto_Treino,548,31,50.00,-11.810051,1
Labirinto_Treino,549,382,-477.00,-19.100410,1
Labirinto_Treino,550,101,-76.00,-14.093684,1
Labirinto_Treino,551,294,-277.00,-10.000490,1
Labirinto_Treino,552,27,58.00,-9.146636,1
Labirinto_Treino,553,150,-137.00,-14.699848,1
Labirinto_Treino,554,500,-808.00,-13.784313,0
Labirinto_Treino,555,53,28.00,-16.632799,1
Labirinto_Treino,556,244,-251.00,-14.583176,1
Labirinto_Treino,557,28,61.00,-11.309211,1
Labirinto_Treino,558,191,-202.00,-19.486148,1
Labirinto_Treino,559,500,-760.00,-16.154323,0
Labirinto_Treino,560,37,60.00,-7.691441,1
Labirinto_Treino,561,270,-301.00,-13.933065,1
Labirinto_Treino,562,4,97.00,70.190000,1
Labirinto_Treino,563,150,-165.00,-15.258183,1
Labirinto_Treino,564,167,-214.00,-19.798430,1
Labirinto_Treino,565,88,-23.00,-17.664880,1
Labirinto_Treino,566,500,-796.00,-22.280508,0
Labirinto_Treino,567,274,-301.00,-13.685164,1
Labirinto_Treino,568,176,-159.00,-11.122174,1
Labirinto_Treino,569,500,-744.00,-10.097501,0
Labirinto_Treino,570,329,-392.00,-17.775883,1
Labirinto_Treino,571,90,-13.00,-12.745266,1
Labirinto_Treino,572,17,80.00,6.783222,1
Labirinto_Treino,573,13,80.00,17.028297,1
Labirinto_Treino,574,247,-290.00,-11.230835,1
Labirinto_Treino,575,20,69.00,0.112448,1
Labirinto_Treino,576,2,99.00,89.000000,1
Labirinto_Treino,577,378,-469.00,-13.390666,1
Labirinto_Treino,578,438,-565.00,-15.100402,1
Labirinto_Treino,579,151,-106.00,-13.303687,1
Labirinto_Treino,580,7,94.00,48.458510,1
Labirinto_Treino,581,193,-196.00,-11.379894,1
Labirinto_Treino,582,391,-486.00,-10.111319,1
Labirinto_Treino,583,61,4.00,-16.092326,1
Labirinto_Treino,584,104,-87.00,-11.539139,1
Labirinto_Treino,585,254,-269.00,-13.756016,1
Labirinto_Treino,586,106,-21.00,-10.599151,1
Labirinto_Treino,587,500,-824.00,-11.177061,0
Labirinto_Treino,588,4,97.00,70.190000,1
Labirinto_Treino,589,500,-744.00,-11.406340,0
Labirinto_Treino,590,33,60.00,-10.102590,1
Labirinto_Treino,591,111,-66.00,-16.322385,1
Labirinto_Treino,592,174,-133.00,-13.641161,1
Labirinto_Treino,593,462,-613.00,-10.553954,1
Labirinto_Treino,594,187,-170.00,-15.849867,1
Labirinto_Treino,595,261,-300.00,-17.128252,1
Labirinto_Treino,596,399,-570.00,-18.733418,1
Labirinto_Treino,597,78,-5.00,-13.335809,1
Labirinto_Treino,598,4,97.00,70.190000,1
Labirinto_Treino,599,171,-182.00,-13.809762,1
Labirinto_Treino,600,6,95.00,54.953900,1
Labirinto_Treino,601,285,-336.00,-15.601998,1
Labirinto_Treino,602,243,-258.00,-10.634270,1
Labirinto_Treino,603,1,100.00,100.000000,1
Labirinto_Treino,604,300,-323.00,-15.984065,1
Labirinto_Treino,605,435,-570.00,-19.598245,1
Labirinto_Treino,606,2,99.00,89.000000,1
Labirinto_Treino,607,409,-528.00,-10.000014,1
Labirinto_Treino,608,375,-514.00,-18.967623,1
Labirinto_Treino,609,30,63.00,-6.383631,1
Labirinto_Treino,610,86,-37.00,-17.737807,1
Labirinto_Treino,611,220,-199.00,-15.785747,1
Labirinto_Treino,612,56,25.00,-10.296644,1
Labirinto_Treino,613,339,-494.00,-15.596175,1
Labirinto_Treino,614,51,26.00,-14.611535,1
Labirinto_Treino,615,500,-800.00,-15.122801,0
Labirinto_Treino,616,338,-377.00,-25.032615,1
Labirinto_Treino,617,353,-468.00,-16.450460,1
Labirinto_Treino,618,76,9.00,-12.361403,1
Labirinto_Treino,619,355,-450.00,-14.580666,1
Labirinto_Treino,620,207,-182.00,-14.429077,1
Labirinto_Treino,621,133,-116.00,-15.898948,1
Labirinto_Treino,622,448,-695.00,-10.700892,1
Labirinto_Treino,623,500,-852.00,-16.350766,0
Labirinto_Treino,624,194,-177.00,-18.446503,1
Labirinto_Treino,625,173,-120.00,-10.800713,1
Labirinto_Treino,626,142,-169.00,-11.263191,1
Labirinto_Treino,627,500,-736.00,-12.292618,0
Labirinto_Treino,628,489,-636.00,-13.898949,1
Labirinto_Treino,629,5,96.00,62.171000,1
Labirinto_Treino,630,85,-28.00,-18.711460,1
Labirinto_Treino,631,64,9.00,-11.990255,1
Labirinto_Treino,632,421,-588.00,-21.263592,1
Labirinto_Treino,633,282,-281.00,-12.229208,1
Labirinto_Treino,634,181,-204.00,-17.976698,1
Labirinto_Treino,635,3,98.00,79.100000,1
Labirinto_Treino,636,58,7.00,-20.513473,1
Labirinto_Treino,637,345,-436.00,-10.041573,1
Labirinto_Treino,638,325,-372.00,-11.085916,1
Labirinto_Treino,639,134,-105.00,-13.039995,1
Labirinto_Treino,640,165,-148.00,-16.514881,1
Labirinto_Treino,641,476,-619.00,-10.471459,1
Labirinto_Treino,642,24,65.00,-8.485482,1
Labirinto_Treino,643,330,-393.00,-15.633024,1
Labirinto_Treino,644,1,100.00,100.000000,1
Labirinto_Treino,645,2,99.00,89.000000,1
Labirinto_Treino,646,326,-357.00,-11.452364,1
Labirinto_Treino,647,13,76.00,11.105289,1
Labirinto_Treino,648,4,97.00,70.190000,1
Labirinto_Treino,649,18,75.00,2.804500,1
Labirinto_Treino,650,21,64.00,-2.642215,1
Labirinto_Treino,651,374,-437.00,-10.102143,1
Labirinto_Treino,652,19,74.00,1.681222,1
Labirinto_Treino,653,495,-626.00,-10.299593,1
Labirinto_Treino,654,17,80.00,8.021262,1
Labirinto_Treino,655,188,-179.00,-15.955026,1
Labirinto_Treino,656,369,-436.00,-10.384580,1
Labirinto_Treino,657,385,-456.00,-17.913362,1
Labirinto_Treino,658,52,17.00,-13.614248,1
Labirinto_Treino,659,466,-649.00,-12.736312,1
Labirinto_Treino,660,18,83.00,8.344900,1
Labirinto_Treino,661,4,97.00,70.190000,1
Labirinto_Treino,662,218,-225.00,-11.073989,1
Labirinto_Treino,663,33,52.00,-9.966127,1
Labirinto_Treino,664,179,-146.00,-13.506102,1
Labirinto_Treino,665,316,-391.00,-16.832485,1
Labirinto_Treino,666,46,31.00,-12.627674,1
Labirinto_Treino,667,340,-447.00,-16.191920,1
Labirinto_Treino,668,410,-529.00,-16.747540,1
Labirinto_Treino,669,3,98.00,79.100000,1
Labirinto_Treino,670,135,-146.00,-14.797830,1
Labirinto_Treino,671,186,-185.00,-14.261890,1
Labirinto_Treino,672,213,-236.00,-20.171182,1
Labirinto_Treino,673,119,-54.00,-12.271140,1
Labirinto_Treino,674,268,-295.00,-19.916272,1
Labirinto_Treino,675,319,-350.00,-15.823400,1
Labirinto_Treino,676,36,53.00,-10.468019,1
Labirinto_Treino,677,342,-453.00,-12.851771,1
Labirinto_Treino,678,95,-94.00,-16.583530,1
Labirinto_Treino,679,48,29.00,-12.520267,1
Labirinto_Treino,680,9,92.00,37.351393,1
Labirinto_Treino,681,239,-266.00,-16.418720,1
Labirinto_Treino,682,367,-458.00,-13.413214,1
Labirinto_Treino,683,145,-96.00,-14.790993,1
Labirinto_Treino,684,54,27.00,-13.092016,1
Labirinto_Treino,685,52,41.00,-12.870783,1
Labirinto_Treino,686,225,-260.00,-13.329529,1
Labirinto_Treino,687,41,52.00,-9.350276,1
Labirinto_Treino,688,259,-278.00,-17.889210,1
Labirinto_Treino,689,143,-102.00,-19.564472,1
Labirinto_Treino,690,500,-784.00,-12.248706,0
Labirinto_Treino,691,373,-552.00,-16.322852,1
Labirinto_Treino,692,411,-558.00,-19.084984,1
Labirinto_Treino,693,55,30.00,-12.393330,1
Labirinto_Treino,694,7,94.00,48.458510,1
Labirinto_Treino,695,190,-201.00,-18.677327,1
Labirinto_Treino,696,3,98.00,79.100000,1
Labirinto_Treino,697,149,-160.00,-17.600070,1
Labirinto_Treino,698,45,44.00,-11.485449,1
Labirinto_Treino,699,49,32.00,-11.690574,1
Labirinto_Treino,700,14,83.00,15.598564,1
Labirinto_Treino,701,43,50.00,-9.005196,1
Labirinto_Treino,702,77,-16.00,-21.369615,1
Labirinto_Treino,703,298,-357.00,-12.525420,1
Labirinto_Treino,704,122,-65.00,-13.961979,1
Labirinto_Treino,705,219,-198.00,-13.175938,1
Labirinto_Treino,706,87,-34.00,-16.883504,1
Labirinto_Treino,707,39,46.00,-11.030822,1
Labirinto_Treino,708,500,-744.00,-19.093584,0
Labirinto_Treino,709,88,-27.00,-18.453600,1
Labirinto_Treino,710,52,21.00,-16.168059,1
Labirinto_Treino,711,299,-330.00,-13.760433,1
Labirinto_Treino,712,432,-535.00,-10.841604,1
Labirinto_Treino,713,70,3.00,-14.943844,1
Labirinto_Treino,714,278,-285.00,-12.031486,1
Labirinto_Treino,715,384,-487.00,-15.226187,1
Labirinto_Treino,716,15,78.00,11.892921,1
Labirinto_Treino,717,428,-583.00,-20.821367,1
Labirinto_Treino,718,12,89.00,24.519166,1
Labirinto_Treino,719,279,-334.00,-13.271724,1
Labirinto_Treino,720,4,97.00,70.190000,1
Labirinto_Treino,721,159,-142.00,-10.837981,1
Labirinto_Treino,722,202,-173.00,-12.965581,1
Labirinto_Treino,723,228,-227.00,-11.739094,1
Labirinto_Treino,724,1,100.00,100.000000,1
Labirinto_Treino,725,405,-536.00,-17.820406,1
Labirinto_Treino,726,86,-21.00,-14.729323,1
Labirinto_Treino,727,329,-444.00,-11.310729,1
Labirinto_Treino,728,44,37.00,-15.930333,1
Labirinto_Treino,729,123,-86.00,-23.157795,1
Labirinto_Treino,730,174,-217.00,-18.450171,1
Labirinto_Treino,731,209,-200.00,-11.513916,1
Labirinto_Treino,732,54,27.00,-13.519294,1
Labirinto_Treino,733,156,-131.00,-12.973648,1
Labirinto_Treino,734,442,-525.00,-12.178828,1
Labirinto_Treino,735,190,-177.00,-14.313641,1
Labirinto_Treino,736,180,-179.00,-16.908071,1
Labirinto_Treino,737,307,-410.00,-16.686048,1
Labirinto_Treino,738,131,-102.00,-16.966825,1
Labirinto_Treino,739,48,13.00,-16.977021,1
Labirinto_Treino,740,477,-624.00,-10.179649,1
Labirinto_Treino,741,111,-58.00,-13.143950,1
Labirinto_Treino,742,4,97.00,70.190000,1
Labirinto_Treino,743,252,-263.00,-13.700867,1
Labirinto_Treino,744,3,98.00,79.100000,1
Labirinto_Treino,745,49,36.00,-9.713269,1
Labirinto_Treino,746,3,98.00,79.100000,1
Labirinto_Treino,747,140,-135.00,-14.276038,1
Labirinto_Treino,748,30,51.00,-16.927283,1
Labirinto_Treino,749,19,74.00,3.238859,1
Labirinto_Treino,750,238,-229.00,-12.209491,1
Labirinto_Treino,751,2,99.00,89.000000,1
Labirinto_Treino,752,2,99.00,89.000000,1
Labirinto_Treino,753,46,27.00,-13.687313,1
Labirinto_Treino,754,162,-133.00,-18.213825,1
Labirinto_Treino,755,196,-191.00,-13.648671,1
Labirinto_Treino,756,336,-427.00,-15.433845,1
Labirinto_Treino,757,43,34.00,-18.806301,1
Labirinto_Treino,758,233,-252.00,-12.974930,1
Labirinto_Treino,759,13,88.00,21.067249,1
Labirinto_Treino,760,267,-302.00,-11.347648,1
Labirinto_Treino,761,500,-772.00,-11.292621,0
Labirinto_Treino,762,80,-11.00,-15.844348,1
Labirinto_Treino,763,353,-464.00,-18.823734,1
Labirinto_Treino,764,380,-471.00,-17.230909,1
Labirinto_Treino,765,285,-368.00,-15.294362,1
Labirinto_Treino,766,1,100.00,100.000000,1
Labirinto_Treino,767,44,49.00,-9.026099,1
Labirinto_Treino,768,309,-352.00,-13.068579,1
Labirinto_Treino,769,77,-40.00,-21.871310,1
Labirinto_Treino,770,78,-9.00,-12.940060,1
Labirinto_Treino,771,2,99.00,89.000000,1
Labirinto_Treino,772,222,-241.00,-12.443148,1
Labirinto_Treino,773,322,-381.00,-13.468440,1
Labirinto_Treino,774,239,-250.00,-14.057625,1
Labirinto_Treino,775,300,-375.00,-21.221554,1
Labirinto_Treino,776,3,98.00,79.100000,1
Labirinto_Treino,777,19,74.00,2.199696,1
Labirinto_Treino,778,122,-101.00,-16.231956,1
Labirinto_Treino,779,58,11.00,-15.956312,1
Labirinto_Treino,780,113,-48.00,-10.520229,1
Labirinto_Treino,781,312,-335.00,-11.142771,1
Labirinto_Treino,782,1,100.00,100.000000,1
Labirinto_Treino,783,245,-212.00,-16.487583,1
Labirinto_Treino,784,335,-406.00,-12.788047,1
Labirinto_Treino,785,3,98.00,79.100000,1
Labirinto_Treino,786,4,97.00,70.190000,1
Labirinto_Treino,787,1,100.00,100.000000,1
Labirinto_Treino,788,325,-308.00,-11.487992,1
Labirinto_Treino,789,149,-108.00,-13.256496,1
Labirinto_Treino,790,443,-574.00,-12.498528,1
Labirinto_Treino,791,203,-202.00,-13.839652,1
Labirinto_Treino,792,4,97.00,70.190000,1
Labirinto_Treino,793,17,76.00,4.021262,1
Labirinto_Treino,794,186,-177.00,-16.507400,1
Labirinto_Treino,795,176,-163.00,-16.897427,1
Labirinto_Treino,796,67,2.00,-14.756628,1
Labirinto_Treino,797,60,5.00,-12.766275,1
Labirinto_Treino,798,5,96.00,62.171000,1
Labirinto_Treino,799,394,-537.00,-21.804804,1
Labirinto_Treino,800,286,-293.00,-10.209594,1
Labirinto_Treino,801,2,99.00,89.000000,1
Labirinto_Treino,802,153,-96.00,-13.489225,1
Labirinto_Treino,803,3,98.00,79.100000,1
Labirinto_Treino,804,257,-284.00,-13.333699,1
Labirinto_Treino,805,60,9.00,-14.739669,1
Labirinto_Treino,806,500,-720.00,-18.450607,0
Labirinto_Treino,807,14,83.00,15.336124,1
Labirinto_Treino,808,6,91.00,50.953900,1
Labirinto_Treino,809,45,36.00,-14.820531,1
Labirinto_Treino,810,95,-22.00,-10.711803,1
Labirinto_Treino,811,4,97.00,70.190000,1
Labirinto_Treino,812,325,-400.00,-18.121795,1
Labirinto_Treino,813,300,-319.00,-12.170493,1
Labirinto_Treino,814,90,-25.00,-14.562153,1
Labirinto_Treino,815,40,41.00,-13.922737,1
Labirinto_Treino,816,1,100.00,100.000000,1
Labirinto_Treino,817,6,95.00,54.953900,1
Labirinto_Treino,818,2,99.00,89.000000,1
Labirinto_Treino,819,137,-112.00,-14.123153,1
Labirinto_Treino,820,370,-469.00,-19.294097,1
Labirinto_Treino,821,3,98.00,79.100000,1
Labirinto_Treino,822,228,-247.00,-20.585468,1
Labirinto_Treino,823,7,94.00,48.458510,1
Labirinto_Treino,824,44,41.00,-15.113523,1
Labirinto_Treino,825,363,-494.00,-20.013853,1
Labirinto_Treino,826,72,-19.00,-15.925143,1
Labirinto_Treino,827,24,69.00,-4.391109,1
Labirinto_Treino,828,232,-263.00,-16.947421,1
Labirinto_Treino,829,249,-272.00,-16.744891,1
Labirinto_Treino,830,328,-411.00,-17.387601,1
Labirinto_Treino,831,336,-383.00,-14.028048,1
Labirinto_Treino,832,2,99.00,89.000000,1
Labirinto_Treino,833,104,-63.00,-13.041218,1
Labirinto_Treino,834,44,21.00,-18.912510,1
Labirinto_Treino,835,170,-121.00,-17.154700,1
Labirinto_Treino,836,219,-238.00,-20.333572,1
Labirinto_Treino,837,37,64.00,-7.521876,1
Labirinto_Treino,838,21,72.00,-1.881810,1
Labirinto_Treino,839,301,-368.00,-15.269574,1
Labirinto_Treino,840,32,53.00,-9.924823,1
Labirinto_Treino,841,366,-461.00,-15.002315,1
Labirinto_Treino,842,133,-108.00,-18.510261,1
Labirinto_Treino,843,355,-454.00,-16.640933,1
Labirinto_Treino,844,57,16.00,-20.830332,1
Labirinto_Treino,845,4,97.00,70.190000,1
Labirinto_Treino,846,275,-290.00,-10.729920,1
Labirinto_Treino,847,372,-431.00,-14.438337,1
Labirinto_Treino,848,269,-336.00,-20.084131,1
Labirinto_Treino,849,195,-178.00,-15.547566,1
Labirinto_Treino,850,274,-293.00,-17.724671,1
Labirinto_Treino,851,127,-74.00,-16.176391,1
Labirinto_Treino,852,12,85.00,22.157206,1
Labirinto_Treino,853,108,-95.00,-14.998187,1
Labirinto_Treino,854,4,97.00,70.190000,1
Labirinto_Treino,855,500,-740.00,-15.452579,0
Labirinto_Treino,856,28,53.00,-14.999747,1
Labirinto_Treino,857,231,-238.00,-17.261192,1
Labirinto_Treino,858,252,-299.00,-15.644212,1
Labirinto_Treino,859,239,-254.00,-16.973355,1
Labirinto_Treino,860,207,-342.00,-16.710355,1
Labirinto_Treino,861,1,100.00,100.000000,1
Labirinto_Treino,862,200,-215.00,-13.458424,1
Labirinto_Treino,863,382,-469.00,-11.906737,1
Labirinto_Treino,864,94,-85.00,-13.791481,1
Labirinto_Treino,865,30,63.00,-7.468815,1
Labirinto_Treino,866,28,57.00,-11.008832,1
Labirinto_Treino,867,447,-550.00,-15.351136,1
Labirinto_Treino,868,108,-107.00,-14.134294,1
Labirinto_Treino,869,78,-17.00,-14.401821,1
Labirinto_Treino,870,177,-160.00,-15.093800,1
Labirinto_Treino,871,500,-796.00,-11.388943,0
Labirinto_Treino,872,51,26.00,-11.849675,1
Labirinto_Treino,873,233,-252.00,-13.895675,1
Labirinto_Treino,874,280,-311.00,-17.580717,1
Labirinto_Treino,875,24,77.00,-0.250768,1
Labirinto_Treino,876,280,-311.00,-16.637312,1
Labirinto_Treino,877,1,100.00,100.000000,1
Labirinto_Treino,878,287,-294.00,-15.579150,1
Labirinto_Treino,879,15,86.00,15.164472,1
Labirinto_Treino,880,7,94.00,48.458510,1
Labirinto_Treino,881,30,59.00,-8.012403,1
Labirinto_Treino,882,296,-311.00,-18.404941,1
Labirinto_Treino,883,7,94.00,48.458510,1
Labirinto_Treino,884,90,-33.00,-14.867252,1
Labirinto_Treino,885,365,-420.00,-11.169602,1
Labirinto_Treino,886,14,87.00,17.960524,1
Labirinto_Treino,887,231,-258.00,-16.151475,1
Labirinto_Treino,888,43,30.00,-17.414716,1
Labirinto_Treino,889,14,87.00,17.960524,1
Labirinto_Treino,890,375,-542.00,-21.006113,1
Labirinto_Treino,891,173,-148.00,-14.342899,1
Labirinto_Treino,892,45,36.00,-11.840060,1
Labirinto_Treino,893,247,-262.00,-17.110886,1
Labirinto_Treino,894,186,-165.00,-11.285779,1
Labirinto_Treino,895,125,-84.00,-15.440970,1
Labirinto_Treino,896,267,-250.00,-10.181221,1
Labirinto_Treino,897,1,100.00,100.000000,1
Labirinto_Treino,898,39,46.00,-12.752966,1
Labirinto_Treino,899,81,-4.00,-11.749952,1
Labirinto_Treino,900,49,36.00,-12.428087,1
Labirinto_Treino,901,291,-298.00,-10.890064,1
Labirinto_Treino,902,83,-30.00,-15.695734,1
Labirinto_Treino,903,269,-308.00,-11.775315,1
Labirinto_Treino,904,262,-301.00,-15.569925,1
Labirinto_Treino,905,14,87.00,17.960524,1
Labirinto_Treino,906,31,54.00,-10.076792,1
Labirinto_Treino,907,500,-720.00,-18.913103,0
Labirinto_Treino,908,283,-326.00,-17.855821,1
Labirinto_Treino,909,12,89.00,24.519166,1
Labirinto_Treino,910,445,-544.00,-12.574443,1
Labirinto_Treino,911,53,8.00,-19.002674,1
Labirinto_Treino,912,104,-107.00,-16.492845,1
Labirinto_Treino,913,74,-13.00,-17.541196,1
Labirinto_Treino,914,27,66.00,-8.494770,1
Labirinto_Treino,915,142,-121.00,-18.946943,1
Labirinto_Treino,916,135,-130.00,-15.117404,1
Labirinto_Treino,917,213,-216.00,-17.528958,1
Labirinto_Treino,918,255,-262.00,-11.450802,1
Labirinto_Treino,919,47,42.00,-12.185678,1
Labirinto_Treino,920,13,80.00,15.526849,1
Labirinto_Treino,921,183,-178.00,-12.054105,1
Labirinto_Treino,922,2,99.00,89.000000,1
Labirinto_Treino,923,7,94.00,48.458510,1
Labirinto_Treino,924,43,34.00,-13.330157,1
Labirinto_Treino,925,187,-174.00,-12.929948,1
Labirinto_Treino,926,10,91.00,32.616254,1
Labirinto_Treino,927,106,-41.00,-13.714863,1
Labirinto_Treino,928,252,-291.00,-11.176193,1
Labirinto_Treino,929,255,-294.00,-14.953479,1
Labirinto_Treino,930,5,96.00,62.171000,1
Labirinto_Treino,931,343,-450.00,-15.904993,1
Labirinto_Treino,932,176,-179.00,-12.478696,1
Labirinto_Treino,933,500,-740.00,-14.686616,0
Labirinto_Treino,934,42,31.00,-17.179549,1
Labirinto_Treino,935,126,-85.00,-17.515603,1
Labirinto_Treino,936,424,-491.00,-13.647774,1
Labirinto_Treino,937,315,-398.00,-11.602929,1
Labirinto_Treino,938,246,-257.00,-14.898521,1
Labirinto_Treino,939,78,11.00,-13.657571,1
Labirinto_Treino,940,68,9.00,-13.317487,1
Labirinto_Treino,941,242,-285.00,-15.186262,1
Labirinto_Treino,942,220,-259.00,-14.876271,1
Labirinto_Treino,943,2,99.00,89.000000,1
Labirinto_Treino,944,1,100.00,100.000000,1
Labirinto_Treino,945,313,-324.00,-10.077450,1
Labirinto_Treino,946,4,97.00,70.190000,1
Labirinto_Treino,947,500,-764.00,-12.715987,0
Labirinto_Treino,948,336,-427.00,-18.354168,1
Labirinto_Treino,949,94,-29.00,-14.911030,1
Labirinto_Treino,950,500,-776.00,-16.035568,0
Labirinto_Treino,951,23,70.00,-2.842966,1
Labirinto_Treino,952,203,-198.00,-10.477615,1
Labirinto_Treino,953,215,-218.00,-13.934741,1
Labirinto_Treino,954,183,-194.00,-19.486713,1
Labirinto_Treino,955,11,90.00,28.354628,1
Labirinto_Treino,956,125,-88.00,-14.407256,1
Labirinto_Treino,957,289,-288.00,-20.156910,1
Labirinto_Treino,958,198,-221.00,-15.761733,1
Labirinto_Treino,959,92,-51.00,-12.632798,1
Labirinto_Treino,960,341,-436.00,-19.983407,1
Labirinto_Treino,961,210,-181.00,-10.031985,1
Labirinto_Treino,962,132,-71.00,-15.289556,1
Labirinto_Treino,963,212,-219.00,-21.062833,1
Labirinto_Treino,964,299,-322.00,-11.308812,1
Labirinto_Treino,965,57,20.00,-15.042875,1
Labirinto_Treino,966,24,61.00,-6.747097,1
Labirinto_Treino,967,384,-463.00,-14.979417,1
Labirinto_Treino,968,48,33.00,-18.676064,1
Labirinto_Treino,969,27,66.00,-7.879170,1
Labirinto_Treino,970,57,16.00,-11.172703,1
Labirinto_Treino,971,121,-84.00,-12.176976,1
Labirinto_Treino,972,132,-95.00,-17.955894,1
Labirinto_Treino,973,3,98.00,79.100000,1
Labirinto_Treino,974,41,44.00,-12.981781,1
Labirinto_Treino,975,10,83.00,27.075854,1
Labirinto_Treino,976,23,74.00,-2.767520,1
Labirinto_Treino,977,235,-262.00,-11.281519,1
Labirinto_Treino,978,36,57.00,-11.000647,1
Labirinto_Treino,979,86,-33.00,-15.073598,1
Labirinto_Treino,980,99,-34.00,-15.012886,1
Labirinto_Treino,981,24,65.00,-3.064320,1
Labirinto_Treino,982,88,-11.00,-12.793876,1
Labirinto_Treino,983,30,55.00,-10.456731,1
Labirinto_Treino,984,68,9.00,-12.671206,1
Labirinto_Treino,985,122,-101.00,-13.348115,1
Labirinto_Treino,986,218,-197.00,-13.810806,1
Labirinto_Treino,987,94,-77.00,-19.043697,1
